Zeit,P_Netz/MW,Q_Netz/MW,Strompr.€/MWh,Gaspr.€/MWh
2020-01-11 07:30:00,82.88,221.06599999999997,41.086999999999996,32.459
2020-01-11 07:45:00,87.25,225.924,41.086999999999996,32.459
2020-01-11 08:00:00,89.61,227.84799999999998,48.222,32.459
2020-01-11 08:15:00,91.87,231.47099999999998,48.222,32.459
2020-01-11 08:30:00,94.54,232.15900000000002,48.222,32.459
2020-01-11 08:45:00,97.83,230.68099999999998,48.222,32.459
2020-01-11 09:00:00,99.9,226.22400000000002,52.791000000000004,32.459
2020-01-11 09:15:00,102.11,224.375,52.791000000000004,32.459
2020-01-11 09:30:00,103.03,222.796,52.791000000000004,32.459
2020-01-11 09:45:00,104.11,219.641,52.791000000000004,32.459
2020-01-11 10:00:00,105.67,213.37900000000002,54.341,32.459
2020-01-11 10:15:00,106.52,210.09400000000002,54.341,32.459
2020-01-11 10:30:00,107.3,206.815,54.341,32.459
2020-01-11 10:45:00,107.94,206.1,54.341,32.459
2020-01-11 11:00:00,109.65,204.15400000000002,51.94,32.459
2020-01-11 11:15:00,111.25,201.162,51.94,32.459
2020-01-11 11:30:00,111.53,200.33,51.94,32.459
2020-01-11 11:45:00,111.53,198.183,51.94,32.459
2020-01-11 12:00:00,110.54,193.285,50.973,32.459
2020-01-11 12:15:00,109.01,191.19299999999998,50.973,32.459
2020-01-11 12:30:00,105.95,191.648,50.973,32.459
2020-01-11 12:45:00,104.43,192.233,50.973,32.459
2020-01-11 13:00:00,101.49,191.13,48.06399999999999,32.459
2020-01-11 13:15:00,99.78,189.25,48.06399999999999,32.459
2020-01-11 13:30:00,98.12,188.30700000000002,48.06399999999999,32.459
2020-01-11 13:45:00,96.61,188.71200000000002,48.06399999999999,32.459
2020-01-11 14:00:00,95.14,187.91299999999998,45.707,32.459
2020-01-11 14:15:00,94.37,187.77599999999998,45.707,32.459
2020-01-11 14:30:00,94.65,187.243,45.707,32.459
2020-01-11 14:45:00,94.99,188.178,45.707,32.459
2020-01-11 15:00:00,94.68,189.683,47.567,32.459
2020-01-11 15:15:00,94.55,190.521,47.567,32.459
2020-01-11 15:30:00,93.53,192.94,47.567,32.459
2020-01-11 15:45:00,96.02,194.787,47.567,32.459
2020-01-11 16:00:00,97.55,192.99599999999998,52.031000000000006,32.459
2020-01-11 16:15:00,98.75,195.96900000000002,52.031000000000006,32.459
2020-01-11 16:30:00,102.68,198.946,52.031000000000006,32.459
2020-01-11 16:45:00,104.37,201.447,52.031000000000006,32.459
2020-01-11 17:00:00,106.29,203.333,58.218999999999994,32.459
2020-01-11 17:15:00,107.17,205.708,58.218999999999994,32.459
2020-01-11 17:30:00,108.36,206.278,58.218999999999994,32.459
2020-01-11 17:45:00,109.4,205.47799999999998,58.218999999999994,32.459
2020-01-11 18:00:00,108.57,207.27200000000002,57.65,32.459
2020-01-11 18:15:00,108.91,205.892,57.65,32.459
2020-01-11 18:30:00,108.15,206.44799999999998,57.65,32.459
2020-01-11 18:45:00,107.83,203.21400000000003,57.65,32.459
2020-01-11 19:00:00,105.71,204.699,51.261,32.459
2020-01-11 19:15:00,103.93,201.683,51.261,32.459
2020-01-11 19:30:00,102.6,199.333,51.261,32.459
2020-01-11 19:45:00,101.86,195.09900000000002,51.261,32.459
2020-01-11 20:00:00,97.56,193.503,44.068000000000005,32.459
2020-01-11 20:15:00,92.87,189.32299999999998,44.068000000000005,32.459
2020-01-11 20:30:00,90.31,184.799,44.068000000000005,32.459
2020-01-11 20:45:00,88.48,183.128,44.068000000000005,32.459
2020-01-11 21:00:00,86.43,183.017,38.861,32.459
2020-01-11 21:15:00,84.3,181.21200000000002,38.861,32.459
2020-01-11 21:30:00,83.24,180.489,38.861,32.459
2020-01-11 21:45:00,82.41,179.149,38.861,32.459
2020-01-11 22:00:00,79.49,174.601,39.485,32.459
2020-01-11 22:15:00,77.77,171.377,39.485,32.459
2020-01-11 22:30:00,76.13,170.824,39.485,32.459
2020-01-11 22:45:00,75.32,168.31,39.485,32.459
2020-01-11 23:00:00,72.71,163.583,32.027,32.459
2020-01-11 23:15:00,71.28,158.07399999999998,32.027,32.459
2020-01-11 23:30:00,69.11,154.937,32.027,32.459
2020-01-11 23:45:00,66.62,151.07,32.027,32.459
2020-01-12 00:00:00,64.99,128.533,26.96,32.459
2020-01-12 00:15:00,63.46,123.37200000000001,26.96,32.459
2020-01-12 00:30:00,61.72,125.475,26.96,32.459
2020-01-12 00:45:00,60.63,128.591,26.96,32.459
2020-01-12 01:00:00,59.84,131.655,24.295,32.459
2020-01-12 01:15:00,59.13,133.06,24.295,32.459
2020-01-12 01:30:00,58.42,133.279,24.295,32.459
2020-01-12 01:45:00,57.74,133.195,24.295,32.459
2020-01-12 02:00:00,57.23,135.319,24.268,32.459
2020-01-12 02:15:00,56.86,135.67700000000002,24.268,32.459
2020-01-12 02:30:00,56.65,136.64600000000002,24.268,32.459
2020-01-12 02:45:00,56.47,139.35399999999998,24.268,32.459
2020-01-12 03:00:00,56.4,142.011,23.373,32.459
2020-01-12 03:15:00,56.47,142.487,23.373,32.459
2020-01-12 03:30:00,56.48,144.191,23.373,32.459
2020-01-12 03:45:00,56.69,145.944,23.373,32.459
2020-01-12 04:00:00,57.05,153.52700000000002,23.874000000000002,32.459
2020-01-12 04:15:00,56.86,161.537,23.874000000000002,32.459
2020-01-12 04:30:00,57.57,162.489,23.874000000000002,32.459
2020-01-12 04:45:00,58.1,163.93400000000003,23.874000000000002,32.459
2020-01-12 05:00:00,58.61,176.683,24.871,32.459
2020-01-12 05:15:00,59.09,184.1,24.871,32.459
2020-01-12 05:30:00,58.93,181.088,24.871,32.459
2020-01-12 05:45:00,59.64,179.84799999999998,24.871,32.459
2020-01-12 06:00:00,60.42,196.84599999999998,23.84,32.459
2020-01-12 06:15:00,60.79,216.484,23.84,32.459
2020-01-12 06:30:00,60.98,211.77,23.84,32.459
2020-01-12 06:45:00,62.52,207.247,23.84,32.459
2020-01-12 07:00:00,64.57,203.924,27.430999999999997,32.459
2020-01-12 07:15:00,66.17,208.28099999999998,27.430999999999997,32.459
2020-01-12 07:30:00,67.93,212.678,27.430999999999997,32.459
2020-01-12 07:45:00,69.79,216.687,27.430999999999997,32.459
2020-01-12 08:00:00,71.93,220.56599999999997,33.891999999999996,32.459
2020-01-12 08:15:00,74.46,223.995,33.891999999999996,32.459
2020-01-12 08:30:00,76.78,226.389,33.891999999999996,32.459
2020-01-12 08:45:00,78.97,227.08900000000003,33.891999999999996,32.459
2020-01-12 09:00:00,80.51,222.19299999999998,37.571,32.459
2020-01-12 09:15:00,81.13,220.979,37.571,32.459
2020-01-12 09:30:00,81.84,219.22099999999998,37.571,32.459
2020-01-12 09:45:00,82.37,215.87099999999998,37.571,32.459
2020-01-12 10:00:00,81.27,212.296,40.594,32.459
2020-01-12 10:15:00,79.61,209.584,40.594,32.459
2020-01-12 10:30:00,79.77,206.93400000000003,40.594,32.459
2020-01-12 10:45:00,85.58,204.109,40.594,32.459
2020-01-12 11:00:00,86.51,203.16299999999998,44.133,32.459
2020-01-12 11:15:00,88.46,200.34099999999998,44.133,32.459
2020-01-12 11:30:00,91.87,198.543,44.133,32.459
2020-01-12 11:45:00,93.46,197.037,44.133,32.459
2020-01-12 12:00:00,91.63,191.477,41.198,32.459
2020-01-12 12:15:00,90.3,191.49099999999999,41.198,32.459
2020-01-12 12:30:00,88.06,190.357,41.198,32.459
2020-01-12 12:45:00,86.68,189.94,41.198,32.459
2020-01-12 13:00:00,85.19,188.076,37.014,32.459
2020-01-12 13:15:00,83.88,189.463,37.014,32.459
2020-01-12 13:30:00,82.6,188.347,37.014,32.459
2020-01-12 13:45:00,82.08,187.97099999999998,37.014,32.459
2020-01-12 14:00:00,82.67,187.389,34.934,32.459
2020-01-12 14:15:00,82.79,188.51,34.934,32.459
2020-01-12 14:30:00,82.64,189.378,34.934,32.459
2020-01-12 14:45:00,85.76,189.947,34.934,32.459
2020-01-12 15:00:00,83.46,189.813,34.588,32.459
2020-01-12 15:15:00,83.64,191.487,34.588,32.459
2020-01-12 15:30:00,84.7,194.537,34.588,32.459
2020-01-12 15:45:00,85.25,197.101,34.588,32.459
2020-01-12 16:00:00,86.79,197.385,37.874,32.459
2020-01-12 16:15:00,88.0,199.38,37.874,32.459
2020-01-12 16:30:00,92.21,202.588,37.874,32.459
2020-01-12 16:45:00,94.95,205.236,37.874,32.459
2020-01-12 17:00:00,97.3,207.06599999999997,47.303999999999995,32.459
2020-01-12 17:15:00,99.15,209.045,47.303999999999995,32.459
2020-01-12 17:30:00,100.86,209.912,47.303999999999995,32.459
2020-01-12 17:45:00,102.12,211.532,47.303999999999995,32.459
2020-01-12 18:00:00,102.63,212.722,48.879,32.459
2020-01-12 18:15:00,102.78,212.78599999999997,48.879,32.459
2020-01-12 18:30:00,101.93,211.138,48.879,32.459
2020-01-12 18:45:00,100.6,209.889,48.879,32.459
2020-01-12 19:00:00,99.22,210.878,44.826,32.459
2020-01-12 19:15:00,96.93,208.544,44.826,32.459
2020-01-12 19:30:00,98.09,206.03599999999997,44.826,32.459
2020-01-12 19:45:00,94.04,203.36,44.826,32.459
2020-01-12 20:00:00,92.48,201.725,40.154,32.459
2020-01-12 20:15:00,90.52,198.604,40.154,32.459
2020-01-12 20:30:00,88.61,195.35299999999998,40.154,32.459
2020-01-12 20:45:00,86.91,192.50099999999998,40.154,32.459
2020-01-12 21:00:00,86.27,189.613,36.549,32.459
2020-01-12 21:15:00,85.53,187.137,36.549,32.459
2020-01-12 21:30:00,85.67,186.76,36.549,32.459
2020-01-12 21:45:00,86.26,185.56099999999998,36.549,32.459
2020-01-12 22:00:00,84.68,179.642,37.663000000000004,32.459
2020-01-12 22:15:00,84.59,175.704,37.663000000000004,32.459
2020-01-12 22:30:00,81.91,171.81099999999998,37.663000000000004,32.459
2020-01-12 22:45:00,80.26,168.46,37.663000000000004,32.459
2020-01-12 23:00:00,77.38,160.747,31.945,32.459
2020-01-12 23:15:00,76.18,157.165,31.945,32.459
2020-01-12 23:30:00,75.03,154.933,31.945,32.459
2020-01-12 23:45:00,75.75,152.011,31.945,32.459
2020-01-13 00:00:00,70.95,133.061,31.533,32.641
2020-01-13 00:15:00,70.9,131.047,31.533,32.641
2020-01-13 00:30:00,70.47,133.298,31.533,32.641
2020-01-13 00:45:00,69.99,135.843,31.533,32.641
2020-01-13 01:00:00,67.64,138.91,30.56,32.641
2020-01-13 01:15:00,66.93,139.731,30.56,32.641
2020-01-13 01:30:00,67.33,139.983,30.56,32.641
2020-01-13 01:45:00,67.11,140.019,30.56,32.641
2020-01-13 02:00:00,66.76,142.105,29.55,32.641
2020-01-13 02:15:00,67.45,144.125,29.55,32.641
2020-01-13 02:30:00,67.68,145.453,29.55,32.641
2020-01-13 02:45:00,67.43,147.497,29.55,32.641
2020-01-13 03:00:00,67.66,151.507,27.059,32.641
2020-01-13 03:15:00,68.77,153.741,27.059,32.641
2020-01-13 03:30:00,68.92,155.1,27.059,32.641
2020-01-13 03:45:00,68.84,156.29399999999998,27.059,32.641
2020-01-13 04:00:00,70.83,168.38299999999998,28.384,32.641
2020-01-13 04:15:00,73.73,180.68599999999998,28.384,32.641
2020-01-13 04:30:00,73.75,184.06799999999998,28.384,32.641
2020-01-13 04:45:00,77.08,185.655,28.384,32.641
2020-01-13 05:00:00,81.53,215.06400000000002,35.915,32.641
2020-01-13 05:15:00,84.06,243.69099999999997,35.915,32.641
2020-01-13 05:30:00,88.5,241.104,35.915,32.641
2020-01-13 05:45:00,94.62,233.94400000000002,35.915,32.641
2020-01-13 06:00:00,104.44,232.146,56.18,32.641
2020-01-13 06:15:00,112.23,236.292,56.18,32.641
2020-01-13 06:30:00,114.44,240.037,56.18,32.641
2020-01-13 06:45:00,119.14,244.743,56.18,32.641
2020-01-13 07:00:00,126.22,243.983,70.877,32.641
2020-01-13 07:15:00,129.2,249.511,70.877,32.641
2020-01-13 07:30:00,131.57,253.109,70.877,32.641
2020-01-13 07:45:00,131.68,254.268,70.877,32.641
2020-01-13 08:00:00,135.22,252.912,65.65,32.641
2020-01-13 08:15:00,134.08,254.079,65.65,32.641
2020-01-13 08:30:00,135.2,252.06799999999998,65.65,32.641
2020-01-13 08:45:00,132.28,249.106,65.65,32.641
2020-01-13 09:00:00,133.04,243.158,62.037,32.641
2020-01-13 09:15:00,133.98,238.296,62.037,32.641
2020-01-13 09:30:00,132.22,235.535,62.037,32.641
2020-01-13 09:45:00,130.3,232.66299999999998,62.037,32.641
2020-01-13 10:00:00,129.71,227.908,60.409,32.641
2020-01-13 10:15:00,129.27,224.858,60.409,32.641
2020-01-13 10:30:00,127.57,221.285,60.409,32.641
2020-01-13 10:45:00,130.5,219.388,60.409,32.641
2020-01-13 11:00:00,125.92,215.54,60.211999999999996,32.641
2020-01-13 11:15:00,126.17,214.65,60.211999999999996,32.641
2020-01-13 11:30:00,125.52,214.301,60.211999999999996,32.641
2020-01-13 11:45:00,127.51,212.32299999999998,60.211999999999996,32.641
2020-01-13 12:00:00,124.16,208.769,57.733000000000004,32.641
2020-01-13 12:15:00,123.73,208.793,57.733000000000004,32.641
2020-01-13 12:30:00,123.65,207.995,57.733000000000004,32.641
2020-01-13 12:45:00,119.92,209.227,57.733000000000004,32.641
2020-01-13 13:00:00,118.02,207.935,58.695,32.641
2020-01-13 13:15:00,118.69,207.868,58.695,32.641
2020-01-13 13:30:00,116.48,206.155,58.695,32.641
2020-01-13 13:45:00,117.81,205.75,58.695,32.641
2020-01-13 14:00:00,124.13,204.56,59.505,32.641
2020-01-13 14:15:00,122.13,204.937,59.505,32.641
2020-01-13 14:30:00,125.07,205.237,59.505,32.641
2020-01-13 14:45:00,121.35,205.65,59.505,32.641
2020-01-13 15:00:00,123.98,207.451,59.946000000000005,32.641
2020-01-13 15:15:00,125.58,207.59400000000002,59.946000000000005,32.641
2020-01-13 15:30:00,124.7,209.69,59.946000000000005,32.641
2020-01-13 15:45:00,124.42,211.794,59.946000000000005,32.641
2020-01-13 16:00:00,126.95,212.16400000000002,61.766999999999996,32.641
2020-01-13 16:15:00,128.1,213.343,61.766999999999996,32.641
2020-01-13 16:30:00,133.84,215.56,61.766999999999996,32.641
2020-01-13 16:45:00,134.97,216.93400000000003,61.766999999999996,32.641
2020-01-13 17:00:00,137.72,218.595,67.85600000000001,32.641
2020-01-13 17:15:00,139.22,219.562,67.85600000000001,32.641
2020-01-13 17:30:00,140.31,219.893,67.85600000000001,32.641
2020-01-13 17:45:00,138.79,219.953,67.85600000000001,32.641
2020-01-13 18:00:00,138.41,221.658,64.564,32.641
2020-01-13 18:15:00,136.09,219.475,64.564,32.641
2020-01-13 18:30:00,135.55,218.57299999999998,64.564,32.641
2020-01-13 18:45:00,135.23,217.93200000000002,64.564,32.641
2020-01-13 19:00:00,132.57,217.167,58.536,32.641
2020-01-13 19:15:00,131.58,213.516,58.536,32.641
2020-01-13 19:30:00,129.12,211.56400000000002,58.536,32.641
2020-01-13 19:45:00,134.32,208.04,58.536,32.641
2020-01-13 20:00:00,128.64,203.938,59.888999999999996,32.641
2020-01-13 20:15:00,125.25,198.085,59.888999999999996,32.641
2020-01-13 20:30:00,116.68,192.804,59.888999999999996,32.641
2020-01-13 20:45:00,117.43,191.696,59.888999999999996,32.641
2020-01-13 21:00:00,109.83,189.396,52.652,32.641
2020-01-13 21:15:00,114.34,185.62,52.652,32.641
2020-01-13 21:30:00,113.42,184.334,52.652,32.641
2020-01-13 21:45:00,107.41,182.62400000000002,52.652,32.641
2020-01-13 22:00:00,100.72,173.732,46.17,32.641
2020-01-13 22:15:00,98.52,168.285,46.17,32.641
2020-01-13 22:30:00,100.74,154.417,46.17,32.641
2020-01-13 22:45:00,100.33,145.899,46.17,32.641
2020-01-13 23:00:00,94.57,139.002,36.281,32.641
2020-01-13 23:15:00,89.14,138.363,36.281,32.641
2020-01-13 23:30:00,91.26,139.106,36.281,32.641
2020-01-13 23:45:00,91.53,139.046,36.281,32.641
2020-01-14 00:00:00,87.82,132.558,38.821999999999996,32.641
2020-01-14 00:15:00,81.82,132.01,38.821999999999996,32.641
2020-01-14 00:30:00,84.32,133.167,38.821999999999996,32.641
2020-01-14 00:45:00,87.32,134.571,38.821999999999996,32.641
2020-01-14 01:00:00,84.42,137.464,36.936,32.641
2020-01-14 01:15:00,79.89,137.782,36.936,32.641
2020-01-14 01:30:00,77.82,138.22899999999998,36.936,32.641
2020-01-14 01:45:00,79.93,138.631,36.936,32.641
2020-01-14 02:00:00,82.47,140.761,34.42,32.641
2020-01-14 02:15:00,81.18,142.563,34.42,32.641
2020-01-14 02:30:00,78.27,143.282,34.42,32.641
2020-01-14 02:45:00,83.03,145.312,34.42,32.641
2020-01-14 03:00:00,82.63,148.03799999999998,33.585,32.641
2020-01-14 03:15:00,80.68,149.27700000000002,33.585,32.641
2020-01-14 03:30:00,74.84,151.167,33.585,32.641
2020-01-14 03:45:00,75.84,152.67600000000002,33.585,32.641
2020-01-14 04:00:00,76.53,164.63299999999998,35.622,32.641
2020-01-14 04:15:00,77.34,176.54,35.622,32.641
2020-01-14 04:30:00,78.06,179.59400000000002,35.622,32.641
2020-01-14 04:45:00,80.59,182.463,35.622,32.641
2020-01-14 05:00:00,83.73,217.205,40.599000000000004,32.641
2020-01-14 05:15:00,86.8,245.519,40.599000000000004,32.641
2020-01-14 05:30:00,90.08,241.22400000000002,40.599000000000004,32.641
2020-01-14 05:45:00,95.43,234.15900000000002,40.599000000000004,32.641
2020-01-14 06:00:00,104.29,230.98,55.203,32.641
2020-01-14 06:15:00,109.76,236.90900000000002,55.203,32.641
2020-01-14 06:30:00,114.01,239.98,55.203,32.641
2020-01-14 06:45:00,118.59,244.38,55.203,32.641
2020-01-14 07:00:00,125.25,243.42,69.029,32.641
2020-01-14 07:15:00,128.89,248.783,69.029,32.641
2020-01-14 07:30:00,129.58,251.75599999999997,69.029,32.641
2020-01-14 07:45:00,135.04,253.217,69.029,32.641
2020-01-14 08:00:00,137.03,251.979,65.85300000000001,32.641
2020-01-14 08:15:00,136.03,252.045,65.85300000000001,32.641
2020-01-14 08:30:00,135.16,249.79,65.85300000000001,32.641
2020-01-14 08:45:00,132.47,246.59900000000002,65.85300000000001,32.641
2020-01-14 09:00:00,135.18,239.695,61.566,32.641
2020-01-14 09:15:00,137.97,236.602,61.566,32.641
2020-01-14 09:30:00,137.36,234.543,61.566,32.641
2020-01-14 09:45:00,138.26,231.315,61.566,32.641
2020-01-14 10:00:00,140.95,226.03599999999997,61.244,32.641
2020-01-14 10:15:00,144.05,221.83900000000003,61.244,32.641
2020-01-14 10:30:00,146.07,218.455,61.244,32.641
2020-01-14 10:45:00,144.01,216.787,61.244,32.641
2020-01-14 11:00:00,132.46,214.55200000000002,61.16,32.641
2020-01-14 11:15:00,135.5,213.266,61.16,32.641
2020-01-14 11:30:00,136.58,211.74099999999999,61.16,32.641
2020-01-14 11:45:00,138.0,210.571,61.16,32.641
2020-01-14 12:00:00,137.63,205.547,59.09,32.641
2020-01-14 12:15:00,135.35,205.107,59.09,32.641
2020-01-14 12:30:00,134.93,205.018,59.09,32.641
2020-01-14 12:45:00,134.94,205.87400000000002,59.09,32.641
2020-01-14 13:00:00,133.76,204.162,60.21,32.641
2020-01-14 13:15:00,131.09,203.554,60.21,32.641
2020-01-14 13:30:00,129.61,203.111,60.21,32.641
2020-01-14 13:45:00,134.96,202.985,60.21,32.641
2020-01-14 14:00:00,133.08,202.09599999999998,60.673,32.641
2020-01-14 14:15:00,132.64,202.65099999999998,60.673,32.641
2020-01-14 14:30:00,131.69,203.612,60.673,32.641
2020-01-14 14:45:00,133.24,204.018,60.673,32.641
2020-01-14 15:00:00,134.24,205.382,62.232,32.641
2020-01-14 15:15:00,133.79,205.793,62.232,32.641
2020-01-14 15:30:00,132.79,208.138,62.232,32.641
2020-01-14 15:45:00,132.99,209.766,62.232,32.641
2020-01-14 16:00:00,134.62,210.56599999999997,63.611999999999995,32.641
2020-01-14 16:15:00,133.49,212.261,63.611999999999995,32.641
2020-01-14 16:30:00,136.5,215.21200000000002,63.611999999999995,32.641
2020-01-14 16:45:00,140.39,216.851,63.611999999999995,32.641
2020-01-14 17:00:00,141.25,219.071,70.658,32.641
2020-01-14 17:15:00,141.82,220.072,70.658,32.641
2020-01-14 17:30:00,142.91,221.18200000000002,70.658,32.641
2020-01-14 17:45:00,141.94,221.146,70.658,32.641
2020-01-14 18:00:00,140.95,222.817,68.361,32.641
2020-01-14 18:15:00,139.33,220.011,68.361,32.641
2020-01-14 18:30:00,138.51,218.8,68.361,32.641
2020-01-14 18:45:00,138.78,219.049,68.361,32.641
2020-01-14 19:00:00,134.6,218.407,62.922,32.641
2020-01-14 19:15:00,133.06,214.447,62.922,32.641
2020-01-14 19:30:00,130.38,211.797,62.922,32.641
2020-01-14 19:45:00,135.52,208.298,62.922,32.641
2020-01-14 20:00:00,131.04,204.324,63.251999999999995,32.641
2020-01-14 20:15:00,124.9,197.88099999999997,63.251999999999995,32.641
2020-01-14 20:30:00,119.8,193.68200000000002,63.251999999999995,32.641
2020-01-14 20:45:00,113.77,191.946,63.251999999999995,32.641
2020-01-14 21:00:00,111.04,188.81599999999997,54.47,32.641
2020-01-14 21:15:00,115.36,186.09599999999998,54.47,32.641
2020-01-14 21:30:00,114.69,184.012,54.47,32.641
2020-01-14 21:45:00,110.23,182.55,54.47,32.641
2020-01-14 22:00:00,103.08,175.484,51.12,32.641
2020-01-14 22:15:00,98.43,169.798,51.12,32.641
2020-01-14 22:30:00,97.92,156.011,51.12,32.641
2020-01-14 22:45:00,100.32,147.8,51.12,32.641
2020-01-14 23:00:00,96.47,140.96200000000002,42.156000000000006,32.641
2020-01-14 23:15:00,92.03,139.256,42.156000000000006,32.641
2020-01-14 23:30:00,86.85,139.628,42.156000000000006,32.641
2020-01-14 23:45:00,87.06,139.088,42.156000000000006,32.641
2020-01-15 00:00:00,86.86,132.626,37.192,32.641
2020-01-15 00:15:00,87.23,132.058,37.192,32.641
2020-01-15 00:30:00,85.9,133.19799999999998,37.192,32.641
2020-01-15 00:45:00,82.51,134.589,37.192,32.641
2020-01-15 01:00:00,83.73,137.483,32.24,32.641
2020-01-15 01:15:00,83.66,137.791,32.24,32.641
2020-01-15 01:30:00,80.75,138.233,32.24,32.641
2020-01-15 01:45:00,76.71,138.627,32.24,32.641
2020-01-15 02:00:00,83.36,140.768,30.34,32.641
2020-01-15 02:15:00,84.01,142.57,30.34,32.641
2020-01-15 02:30:00,81.99,143.299,30.34,32.641
2020-01-15 02:45:00,77.46,145.328,30.34,32.641
2020-01-15 03:00:00,75.23,148.05,29.129,32.641
2020-01-15 03:15:00,76.54,149.305,29.129,32.641
2020-01-15 03:30:00,77.67,151.195,29.129,32.641
2020-01-15 03:45:00,77.78,152.713,29.129,32.641
2020-01-15 04:00:00,83.87,164.64700000000002,30.075,32.641
2020-01-15 04:15:00,85.62,176.545,30.075,32.641
2020-01-15 04:30:00,87.03,179.59900000000002,30.075,32.641
2020-01-15 04:45:00,87.26,182.463,30.075,32.641
2020-01-15 05:00:00,92.08,217.16400000000002,35.684,32.641
2020-01-15 05:15:00,95.05,245.451,35.684,32.641
2020-01-15 05:30:00,93.94,241.158,35.684,32.641
2020-01-15 05:45:00,97.28,234.112,35.684,32.641
2020-01-15 06:00:00,105.8,230.955,51.49,32.641
2020-01-15 06:15:00,110.68,236.893,51.49,32.641
2020-01-15 06:30:00,116.49,239.972,51.49,32.641
2020-01-15 06:45:00,120.13,244.398,51.49,32.641
2020-01-15 07:00:00,127.25,243.456,68.242,32.641
2020-01-15 07:15:00,130.04,248.804,68.242,32.641
2020-01-15 07:30:00,133.29,251.75599999999997,68.242,32.641
2020-01-15 07:45:00,136.04,253.19299999999998,68.242,32.641
2020-01-15 08:00:00,138.64,251.947,63.619,32.641
2020-01-15 08:15:00,135.35,251.99599999999998,63.619,32.641
2020-01-15 08:30:00,135.07,249.706,63.619,32.641
2020-01-15 08:45:00,135.36,246.498,63.619,32.641
2020-01-15 09:00:00,138.48,239.581,61.333,32.641
2020-01-15 09:15:00,137.35,236.493,61.333,32.641
2020-01-15 09:30:00,139.08,234.452,61.333,32.641
2020-01-15 09:45:00,139.42,231.21900000000002,61.333,32.641
2020-01-15 10:00:00,139.42,225.94299999999998,59.663000000000004,32.641
2020-01-15 10:15:00,139.9,221.75400000000002,59.663000000000004,32.641
2020-01-15 10:30:00,142.04,218.365,59.663000000000004,32.641
2020-01-15 10:45:00,143.07,216.702,59.663000000000004,32.641
2020-01-15 11:00:00,139.95,214.44799999999998,59.771,32.641
2020-01-15 11:15:00,139.24,213.165,59.771,32.641
2020-01-15 11:30:00,137.7,211.642,59.771,32.641
2020-01-15 11:45:00,137.77,210.477,59.771,32.641
2020-01-15 12:00:00,137.15,205.465,58.723,32.641
2020-01-15 12:15:00,135.27,205.044,58.723,32.641
2020-01-15 12:30:00,135.67,204.94400000000002,58.723,32.641
2020-01-15 12:45:00,137.77,205.801,58.723,32.641
2020-01-15 13:00:00,136.15,204.08700000000002,58.727,32.641
2020-01-15 13:15:00,136.78,203.465,58.727,32.641
2020-01-15 13:30:00,136.5,203.01,58.727,32.641
2020-01-15 13:45:00,136.87,202.877,58.727,32.641
2020-01-15 14:00:00,136.85,202.014,59.803999999999995,32.641
2020-01-15 14:15:00,134.91,202.55900000000003,59.803999999999995,32.641
2020-01-15 14:30:00,134.1,203.52200000000002,59.803999999999995,32.641
2020-01-15 14:45:00,135.12,203.94400000000002,59.803999999999995,32.641
2020-01-15 15:00:00,135.73,205.327,61.05,32.641
2020-01-15 15:15:00,134.79,205.715,61.05,32.641
2020-01-15 15:30:00,132.55,208.048,61.05,32.641
2020-01-15 15:45:00,131.89,209.665,61.05,32.641
2020-01-15 16:00:00,132.28,210.465,64.012,32.641
2020-01-15 16:15:00,134.26,212.166,64.012,32.641
2020-01-15 16:30:00,136.16,215.123,64.012,32.641
2020-01-15 16:45:00,138.74,216.766,64.012,32.641
2020-01-15 17:00:00,141.87,218.972,66.751,32.641
2020-01-15 17:15:00,142.23,220.003,66.751,32.641
2020-01-15 17:30:00,143.82,221.144,66.751,32.641
2020-01-15 17:45:00,143.42,221.12900000000002,66.751,32.641
2020-01-15 18:00:00,142.04,222.82,65.91199999999999,32.641
2020-01-15 18:15:00,140.16,220.03099999999998,65.91199999999999,32.641
2020-01-15 18:30:00,139.4,218.824,65.91199999999999,32.641
2020-01-15 18:45:00,140.52,219.09400000000002,65.91199999999999,32.641
2020-01-15 19:00:00,137.94,218.416,63.324,32.641
2020-01-15 19:15:00,133.64,214.46099999999998,63.324,32.641
2020-01-15 19:30:00,130.94,211.817,63.324,32.641
2020-01-15 19:45:00,129.29,208.326,63.324,32.641
2020-01-15 20:00:00,123.9,204.331,63.573,32.641
2020-01-15 20:15:00,121.7,197.892,63.573,32.641
2020-01-15 20:30:00,116.5,193.687,63.573,32.641
2020-01-15 20:45:00,115.14,191.967,63.573,32.641
2020-01-15 21:00:00,110.98,188.81799999999998,55.073,32.641
2020-01-15 21:15:00,115.16,186.081,55.073,32.641
2020-01-15 21:30:00,114.07,183.99599999999998,55.073,32.641
2020-01-15 21:45:00,110.47,182.551,55.073,32.641
2020-01-15 22:00:00,101.67,175.48,51.321999999999996,32.641
2020-01-15 22:15:00,100.33,169.81099999999998,51.321999999999996,32.641
2020-01-15 22:30:00,96.77,156.029,51.321999999999996,32.641
2020-01-15 22:45:00,95.32,147.825,51.321999999999996,32.641
2020-01-15 23:00:00,97.65,140.968,42.09,32.641
2020-01-15 23:15:00,96.42,139.27200000000002,42.09,32.641
2020-01-15 23:30:00,91.99,139.661,42.09,32.641
2020-01-15 23:45:00,86.16,139.125,42.09,32.641
